Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
39.559004, Airport1, Land, 1.9, 1, 6, 0, 0, 
40.320449, Airport1, ReleaseLuggageCart, 1.1, 1, 6, 0, 0, 
40.320449, Airport1, LeaveGate, 1.1, 1, 6, 0, 0, 
42.642149, Airport1, LeaveGate, 1.1, 1, 6, 0, 0, 
42.642149, Airport1, DockAtGate, 1.2, 1, 5, 0, 0, 
43.760705, Airport1, AcquireGate, 1.8, 1, 5, 0, 0, 
44.210040, Airport1, Taxi2Gate, 1.9, 1, 6, 0, 0, 
44.210040, Airport1, Land, 1.10, 0, 6, 0, 0, 
44.535165, Airport1, ArriveGate, 1.2, 0, 6, 0, 0, 
44.535165, Airport1, UnloadLuggage, 1.2, 0, 6, 0, 0, 
44.535165, Airport1, FuelPlane, 1.2, 0, 6, 0, 0, 
44.921937, Airport1, Taxi2RunwayEA, 1.1, 0, 6, 0, 0, 
48.128831, Airport1, AcquireGate, 1.9, 0, 6, 0, 0, 
48.717613, Airport1, AcquireRunwayTakeoff, 1.1, 0, 7, 0, 0, 
49.184472, Airport1, Taxi2Gate, 1.10, 1, 7, 0, 0, 
49.184472, Airport1, Takeoff, 1.1, 0, 7, 0, 0, 
51.755318, Airport1, StartClean, 1.2, 0, 7, 0, 0, 
52.730575, Airport1, AcquireGate, 1.10, 0, 7, 0, 0, 
55.956887, Airport1, AcquireRunwayLand, 2.2, 0, 8, 0, 0, 
56.408870, Airport1, AcquireRunwayLand, 2.1, 1, 8, 0, 0, 
56.679356, Airport1, Leave, 1.1, 2, 8, 0, 0, 
56.679356, Airport1, Land, 2.2, 1, 8, 0, 0, 
58.124851, Airport1, LoadLuggage, 1.2, 1, 8, 0, 0, 
62.082537, Airport1, Taxi2Gate, 2.2, 1, 8, 0, 0, 
62.082537, Airport1, Land, 2.1, 0, 8, 0, 0, 
62.646401, Airport1, StartEmbark, 1.2, 0, 8, 0, 0, 
63.312227, Airport1, ReleaseFuelTruck, 1.2, 0, 8, 0, 0, 
63.312227, Airport1, LeaveGate, 1.2, 0, 8, 0, 0, 
66.262299, Airport1, AcquireGate, 2.2, 0, 8, 0, 0, 
67.073081, Airport1, Taxi2Gate, 2.1, 0, 9, 0, 0, 
70.721477, Airport1, AcquireGate, 2.1, 0, 9, 0, 0, 
74.437465, Airport1, ReleaseLuggageCart, 1.2, 0, 10, 0, 0, 
74.437465, Airport1, LeaveGate, 1.2, 0, 10, 0, 0, 
75.148191, Airport1, LeaveGate, 1.2, 0, 10, 0, 0, 
75.148191, Airport1, DockAtGate, 1.3, 0, 9, 0, 0, 
76.418159, Airport1, Taxi2RunwayEA, 1.2, 0, 9, 0, 0, 
76.468242, Airport1, ArriveGate, 1.3, 0, 9, 0, 0, 
76.468242, Airport1, UnloadLuggage, 1.3, 0, 9, 0, 0, 
76.468242, Airport1, FuelPlane, 1.3, 0, 9, 0, 0, 
80.322295, Airport1, AcquireRunwayTakeoff, 1.2, 0, 9, 0, 0, 
80.322295, Airport1, Takeoff, 1.2, 0, 9, 0, 0, 
83.682065, Airport1, StartClean, 1.3, 0, 9, 0, 0, 
87.470013, Airport1, AcquireRunwayLand, 3.4, 0, 9, 0, 0, 
87.924488, Airport1, Leave, 1.2, 1, 9, 0, 0, 
87.924488, Airport1, Land, 3.4, 0, 9, 0, 0, 
88.655146, Airport1, AcquireRunwayLand, 3.3, 0, 9, 0, 0, 
90.425310, Airport1, LoadLuggage, 1.3, 1, 9, 0, 0, 
93.157382, Airport1, Taxi2Gate, 3.4, 1, 9, 0, 0, 
93.157382, Airport1, Land, 3.3, 0, 9, 0, 0, 
94.061631, Airport1, StartEmbark, 1.3, 0, 9, 0, 0, 
95.455733, Airport1, ReleaseFuelTruck, 1.3, 0, 9, 0, 0, 
95.455733, Airport1, LeaveGate, 1.3, 0, 9, 0, 0, 
97.112403, Airport1, AcquireGate, 3.4, 0, 9, 0, 0, 
98.313535, Airport1, Taxi2Gate, 3.3, 0, 10, 0, 0, 
102.390230, Airport1, AcquireGate, 3.3, 0, 10, 0, 0, 
106.664657, Airport1, ReleaseLuggageCart, 1.3, 0, 11, 0, 0, 
106.664657, Airport1, LeaveGate, 1.3, 0, 11, 0, 0, 
107.389198, Airport1, LeaveGate, 1.3, 0, 11, 0, 0, 
107.389198, Airport1, DockAtGate, 1.4, 0, 10, 0, 0, 
109.769804, Airport1, Taxi2RunwayEA, 1.3, 0, 10, 0, 0, 
109.892726, Airport1, ArriveGate, 1.4, 0, 10, 0, 0, 
109.892726, Airport1, UnloadLuggage, 1.4, 0, 10, 0, 0, 
109.892726, Airport1, FuelPlane, 1.4, 0, 10, 0, 0, 
112.958346, Airport1, AcquireRunwayTakeoff, 1.3, 0, 10, 0, 0, 
112.958346, Airport1, Takeoff, 1.3, 0, 10, 0, 0, 
116.478380, Airport1, AcquireRunwayLand, 2.5, 0, 10, 0, 0, 
117.468723, Airport1, StartClean, 1.4, 1, 10, 0, 0, 
119.838709, Airport1, AcquireRunwayLand, 3.6, 1, 10, 0, 0, 
119.866824, Airport1, Leave, 1.3, 2, 10, 0, 0, 
119.866824, Airport1, Land, 2.5, 1, 10, 0, 0, 
124.294806, Airport1, LoadLuggage, 1.4, 1, 10, 0, 0, 
124.951353, Airport1, Taxi2Gate, 2.5, 1, 10, 0, 0, 
124.951353, Airport1, Land, 3.6, 0, 10, 0, 0, 
127.388685, Airport1, StartEmbark, 1.4, 0, 10, 0, 0, 
129.294129, Airport1, ReleaseFuelTruck, 1.4, 0, 10, 0, 0, 
129.294129, Airport1, LeaveGate, 1.4, 0, 10, 0, 0, 
129.334481, Airport1, AcquireGate, 2.5, 0, 10, 0, 0, 
129.629816, Airport1, Taxi2Gate, 3.6, 0, 11, 0, 0, 
133.445228, Airport1, AcquireGate, 3.6, 0, 11, 0, 0, 
140.604489, Airport1, ReleaseLuggageCart, 1.4, 0, 12, 0, 0, 
140.604489, Airport1, LeaveGate, 1.4, 0, 12, 0, 0, 
141.237170, Airport1, LeaveGate, 1.4, 0, 12, 0, 0, 
141.237170, Airport1, DockAtGate, 1.5, 0, 11, 0, 0, 
142.401725, Airport1, Taxi2RunwayEA, 1.4, 0, 11, 0, 0, 
143.011550, Airport1, ArriveGate, 1.5, 0, 11, 0, 0, 
143.011550, Airport1, UnloadLuggage, 1.5, 0, 11, 0, 0, 
143.011550, Airport1, FuelPlane, 1.5, 0, 11, 0, 0, 
145.906918, Airport1, AcquireRunwayLand, 3.7, 0, 11, 0, 0, 
145.906918, Airport1, Land, 3.7, 0, 11, 0, 0, 
146.060873, Airport1, AcquireRunwayTakeoff, 1.4, 0, 11, 0, 0, 
149.299025, Airport1, AcquireRunwayLand, 3.8, 1, 11, 0, 0, 
150.644198, Airport1, StartClean, 1.5, 2, 11, 0, 0, 
151.241933, Airport1, Taxi2Gate, 3.7, 2, 11, 0, 0, 
151.241933, Airport1, Takeoff, 1.4, 1, 11, 0, 0, 
155.599434, Airport1, AcquireGate, 3.7, 1, 11, 0, 0, 
157.581119, Airport1, LoadLuggage, 1.5, 1, 12, 0, 0, 
157.609616, Airport1, Leave, 1.4, 1, 12, 0, 0, 
157.609616, Airport1, Land, 3.8, 0, 12, 0, 0, 
161.485829, Airport1, StartEmbark, 1.5, 0, 12, 0, 0, 
162.461037, Airport1, ReleaseFuelTruck, 1.5, 0, 12, 0, 0, 
162.461037, Airport1, LeaveGate, 1.5, 0, 12, 0, 0, 
162.878588, Airport1, Taxi2Gate, 3.8, 0, 12, 0, 0, 
166.764387, Airport1, AcquireGate, 3.8, 0, 12, 0, 0, 
173.680568, Airport1, ReleaseLuggageCart, 1.5, 0, 13, 0, 0, 
173.680568, Airport1, LeaveGate, 1.5, 0, 13, 0, 0, 
174.685604, Airport1, LeaveGate, 1.5, 0, 13, 0, 0, 
174.685604, Airport1, DockAtGate, 1.6, 0, 12, 0, 0, 
176.330690, Airport1, Taxi2RunwayEA, 1.5, 0, 12, 0, 0, 
176.333265, Airport1, AcquireRunwayLand, 3.9, 0, 12, 0, 0, 
176.333265, Airport1, Land, 3.9, 0, 12, 0, 0, 
176.749182, Airport1, ArriveGate, 1.6, 0, 12, 0, 0, 
176.749182, Airport1, UnloadLuggage, 1.6, 0, 12, 0, 0, 
176.749182, Airport1, FuelPlane, 1.6, 0, 12, 0, 0, 
180.188285, Airport1, AcquireRunwayLand, 3.10, 0, 12, 0, 0, 
180.358447, Airport1, AcquireRunwayTakeoff, 1.5, 1, 12, 0, 0, 
181.232385, Airport1, Taxi2Gate, 3.9, 2, 12, 0, 0, 
181.232385, Airport1, Land, 3.10, 1, 12, 0, 0, 
183.211397, Airport1, StartClean, 1.6, 1, 12, 0, 0, 
184.788152, Airport1, AcquireGate, 3.9, 1, 12, 0, 0, 
186.967683, Airport1, Taxi2Gate, 3.10, 1, 13, 0, 0, 
186.967683, Airport1, Takeoff, 1.5, 0, 13, 0, 0, 
190.589138, Airport1, LoadLuggage, 1.6, 0, 13, 0, 0, 
191.228703, Airport1, AcquireGate, 3.10, 0, 13, 0, 0, 
193.100113, Airport1, StartEmbark, 1.6, 0, 14, 0, 0, 
193.847792, Airport1, Leave, 1.5, 0, 14, 0, 0, 
195.846768, Airport1, ReleaseFuelTruck, 1.6, 0, 14, 0, 0, 
195.846768, Airport1, LeaveGate, 1.6, 0, 14, 0, 0, 
205.048470, Airport1, AcquireRunwayLand, 3.1, 0, 14, 0, 0, 
205.048470, Airport1, Land, 3.1, 0, 14, 0, 0, 
206.470693, Airport1, ReleaseLuggageCart, 1.6, 0, 14, 0, 0, 
206.470693, Airport1, LeaveGate, 1.6, 0, 14, 0, 0, 
206.719306, Airport1, LeaveGate, 1.6, 0, 14, 0, 0, 
206.719306, Airport1, DockAtGate, 1.7, 0, 13, 0, 0, 
208.208278, Airport1, Taxi2RunwayEA, 1.6, 0, 13, 0, 0, 
208.508515, Airport1, AcquireRunwayLand, 3.2, 0, 13, 0, 0, 
208.847939, Airport1, ArriveGate, 1.7, 1, 13, 0, 0, 
208.847939, Airport1, UnloadLuggage, 1.7, 1, 13, 0, 0, 
208.847939, Airport1, FuelPlane, 1.7, 1, 13, 0, 0, 
210.524406, Airport1, Taxi2Gate, 3.1, 1, 13, 0, 0, 
210.524406, Airport1, Land, 3.2, 0, 13, 0, 0, 
212.179830, Airport1, AcquireRunwayTakeoff, 1.6, 0, 13, 0, 0, 
214.776734, Airport1, AcquireGate, 3.1, 1, 13, 0, 0, 
215.925064, Airport1, StartClean, 1.7, 1, 14, 0, 0, 
216.371955, Airport1, Taxi2Gate, 3.2, 1, 14, 0, 0, 
216.371955, Airport1, Takeoff, 1.6, 0, 14, 0, 0, 
220.432028, Airport1, AcquireGate, 3.2, 0, 14, 0, 0, 
222.672826, Airport1, LoadLuggage, 1.7, 0, 15, 0, 0, 
223.377469, Airport1, Leave, 1.6, 0, 15, 0, 0, 
226.506919, Airport1, StartEmbark, 1.7, 0, 15, 0, 0, 
227.878240, Airport1, ReleaseFuelTruck, 1.7, 0, 15, 0, 0, 
227.878240, Airport1, LeaveGate, 1.7, 0, 15, 0, 0, 
234.468052, Airport1, AcquireRunwayLand, 3.5, 0, 15, 0, 0, 
234.468052, Airport1, Land, 3.5, 0, 15, 0, 0, 
238.676021, Airport1, ReleaseLuggageCart, 1.7, 0, 15, 0, 0, 
238.676021, Airport1, LeaveGate, 1.7, 0, 15, 0, 0, 
238.730519, Airport1, AcquireRunwayLand, 1.3, 0, 15, 0, 0, 
239.414186, Airport1, Taxi2Gate, 3.5, 1, 15, 0, 0, 
239.414186, Airport1, Land, 1.3, 0, 15, 0, 0, 
239.554650, Airport1, LeaveGate, 1.7, 0, 15, 0, 0, 
239.554650, Airport1, DockAtGate, 1.8, 0, 14, 0, 0, 
241.553194, Airport1, ArriveGate, 1.8, 0, 14, 0, 0, 
241.553194, Airport1, UnloadLuggage, 1.8, 0, 14, 0, 0, 
241.553194, Airport1, FuelPlane, 1.8, 0, 14, 0, 0, 
242.354279, Airport1, Taxi2RunwayEA, 1.7, 0, 14, 0, 0, 
243.524502, Airport1, AcquireGate, 3.5, 0, 14, 0, 0, 
244.874651, Airport1, Taxi2Gate, 1.3, 0, 15, 0, 0, 
246.553679, Airport1, AcquireRunwayTakeoff, 1.7, 0, 15, 0, 0, 
246.553679, Airport1, Takeoff, 1.7, 0, 15, 0, 0, 
248.029377, Airport1, StartClean, 1.8, 0, 15, 0, 0, 
248.706796, Airport1, AcquireGate, 1.3, 0, 15, 0, 0, 
254.016790, Airport1, Leave, 1.7, 0, 16, 0, 0, 
254.815176, Airport1, LoadLuggage, 1.8, 0, 16, 0, 0, 
257.329576, Airport1, StartEmbark, 1.8, 0, 16, 0, 0, 
261.338727, Airport1, ReleaseFuelTruck, 1.8, 0, 16, 0, 0, 
261.338727, Airport1, LeaveGate, 1.8, 0, 16, 0, 0, 
265.170238, Airport1, AcquireRunwayLand, 1.4, 0, 16, 0, 0, 
265.170238, Airport1, Land, 1.4, 0, 16, 0, 0, 
269.357857, Airport1, AcquireRunwayLand, 1.1, 0, 16, 0, 0, 
269.845320, Airport1, LeaveGate, 1.8, 1, 16, 0, 0, 
270.982411, Airport1, Taxi2Gate, 1.4, 1, 16, 0, 0, 
270.982411, Airport1, Land, 1.1, 0, 16, 0, 0, 
271.107985, Airport1, ReleaseLuggageCart, 1.8, 0, 16, 0, 0, 
271.107985, Airport1, LeaveGate, 1.8, 0, 16, 0, 0, 
271.107985, Airport1, DockAtGate, 1.9, 0, 15, 0, 0, 
272.501831, Airport1, Taxi2RunwayEA, 1.8, 0, 15, 0, 0, 
273.478877, Airport1, ArriveGate, 1.9, 0, 15, 0, 0, 
273.478877, Airport1, UnloadLuggage, 1.9, 0, 15, 0, 0, 
273.478877, Airport1, FuelPlane, 1.9, 0, 15, 0, 0, 
274.734306, Airport1, AcquireGate, 1.4, 0, 15, 0, 0, 
275.419115, Airport1, Taxi2Gate, 1.1, 0, 16, 0, 0, 
276.638563, Airport1, AcquireRunwayTakeoff, 1.8, 0, 16, 0, 0, 
276.638563, Airport1, Takeoff, 1.8, 0, 16, 0, 0, 
279.355776, Airport1, AcquireGate, 1.1, 0, 16, 0, 0, 
280.268737, Airport1, StartClean, 1.9, 0, 17, 0, 0, 
283.270308, Airport1, Leave, 1.8, 0, 17, 0, 0, 
286.606109, Airport1, LoadLuggage, 1.9, 0, 17, 0, 0, 
289.794097, Airport1, StartEmbark, 1.9, 0, 17, 0, 0, 
292.679236, Airport1, ReleaseFuelTruck, 1.9, 0, 17, 0, 0, 
292.679236, Airport1, LeaveGate, 1.9, 0, 17, 0, 0, 
293.955333, Airport1, AcquireRunwayLand, 2.4, 0, 17, 0, 0, 
293.955333, Airport1, Land, 2.4, 0, 17, 0, 0, 
298.666608, Airport1, Taxi2Gate, 2.4, 0, 17, 0, 0, 
300.280745, Airport1, AcquireRunwayLand, 2.9, 0, 17, 0, 0, 
300.280745, Airport1, Land, 2.9, 0, 17, 0, 0, 
302.078600, Airport1, LeaveGate, 1.9, 0, 17, 0, 0, 
302.671391, Airport1, AcquireGate, 2.4, 0, 17, 0, 0, 
302.916792, Airport1, ReleaseLuggageCart, 1.9, 0, 18, 0, 0, 
302.916792, Airport1, LeaveGate, 1.9, 0, 18, 0, 0, 
302.916792, Airport1, DockAtGate, 1.10, 0, 17, 0, 0, 
305.322579, Airport1, Taxi2RunwayEA, 1.9, 0, 17, 0, 0, 
305.685102, Airport1, Taxi2Gate, 2.9, 0, 17, 0, 0, 
305.725602, Airport1, ArriveGate, 1.10, 0, 17, 0, 0, 
305.725602, Airport1, UnloadLuggage, 1.10, 0, 17, 0, 0, 
305.725602, Airport1, FuelPlane, 1.10, 0, 17, 0, 0, 
308.994761, Airport1, AcquireGate, 2.9, 0, 17, 0, 0, 
309.099531, Airport1, AcquireRunwayTakeoff, 1.9, 0, 18, 0, 0, 
309.099531, Airport1, Takeoff, 1.9, 0, 18, 0, 0, 
313.145238, Airport1, StartClean, 1.10, 0, 18, 0, 0, 
315.928795, Airport1, Leave, 1.9, 0, 18, 0, 0, 
319.429658, Airport1, LoadLuggage, 1.10, 0, 18, 0, 0, 
322.403186, Airport1, StartEmbark, 1.10, 0, 18, 0, 0, 
324.770673, Airport1, ReleaseFuelTruck, 1.10, 0, 18, 0, 0, 
324.770673, Airport1, LeaveGate, 1.10, 0, 18, 0, 0, 
325.813965, Airport1, AcquireRunwayLand, 2.3, 0, 18, 0, 0, 
325.813965, Airport1, Land, 2.3, 0, 18, 0, 0, 
330.552549, Airport1, Taxi2Gate, 2.3, 0, 18, 0, 0, 
331.169404, Airport1, AcquireRunwayLand, 1.5, 0, 18, 0, 0, 
331.169404, Airport1, Land, 1.5, 0, 18, 0, 0, 
334.544962, Airport1, AcquireGate, 2.3, 0, 18, 0, 0, 
335.051726, Airport1, LeaveGate, 1.10, 0, 19, 0, 0, 
335.837865, Airport1, Taxi2Gate, 1.5, 0, 19, 0, 0, 
335.934408, Airport1, ReleaseLuggageCart, 1.10, 0, 19, 0, 0, 
335.934408, Airport1, LeaveGate, 1.10, 0, 19, 0, 0, 
335.934408, Airport1, DockAtGate, 2.2, 0, 18, 0, 0, 
338.100105, Airport1, Taxi2RunwayEA, 1.10, 0, 18, 0, 0, 
338.634220, Airport1, ArriveGate, 2.2, 0, 18, 0, 0, 
338.634220, Airport1, UnloadLuggage, 2.2, 0, 18, 0, 0, 
338.634220, Airport1, FuelPlane, 2.2, 0, 18, 0, 0, 
339.828119, Airport1, AcquireGate, 1.5, 0, 18, 0, 0, 
342.403690, Airport1, AcquireRunwayTakeoff, 1.10, 0, 19, 0, 0, 
342.403690, Airport1, Takeoff, 1.10, 0, 19, 0, 0, 
344.198946, Airport1, StartClean, 2.2, 0, 19, 0, 0, 
349.206823, Airport1, Leave, 1.10, 0, 19, 0, 0, 
352.567221, Airport1, LoadLuggage, 2.2, 0, 19, 0, 0, 
354.098925, Airport1, StartEmbark, 2.2, 0, 19, 0, 0, 
355.660995, Airport1, AcquireRunwayLand, 1.7, 0, 19, 0, 0, 
355.660995, Airport1, Land, 1.7, 0, 19, 0, 0, 
357.688578, Airport1, ReleaseFuelTruck, 2.2, 0, 19, 0, 0, 
357.688578, Airport1, LeaveGate, 2.2, 0, 19, 0, 0, 
360.170595, Airport1, Taxi2Gate, 1.7, 0, 19, 0, 0, 
364.163900, Airport1, AcquireGate, 1.7, 0, 19, 0, 0, 
366.817668, Airport1, LeaveGate, 2.2, 0, 20, 0, 0, 
368.949381, Airport1, ReleaseLuggageCart, 2.2, 0, 20, 0, 0, 
368.949381, Airport1, LeaveGate, 2.2, 0, 20, 0, 0, 
368.949381, Airport1, DockAtGate, 2.1, 0, 19, 0, 0, 
370.819439, Airport1, ArriveGate, 2.1, 0, 19, 0, 0, 
370.819439, Airport1, UnloadLuggage, 2.1, 0, 19, 0, 0, 
370.819439, Airport1, FuelPlane, 2.1, 0, 19, 0, 0, 
371.199008, Airport1, Taxi2RunwayEA, 2.2, 0, 19, 0, 0, 
374.989588, Airport1, AcquireRunwayTakeoff, 2.2, 0, 19, 0, 0, 
374.989588, Airport1, Takeoff, 2.2, 0, 19, 0, 0, 
378.068188, Airport1, StartClean, 2.1, 0, 19, 0, 0, 
381.867893, Airport1, Leave, 2.2, 0, 19, 0, 0, 
384.578129, Airport1, LoadLuggage, 2.1, 0, 19, 0, 0, 
385.253748, Airport1, AcquireRunwayLand, 1.2, 0, 19, 0, 0, 
385.253748, Airport1, Land, 1.2, 0, 19, 0, 0, 
387.897561, Airport1, StartEmbark, 2.1, 0, 19, 0, 0, 
388.816924, Airport1, AcquireRunwayLand, 1.8, 0, 19, 0, 0, 
389.951609, Airport1, ReleaseFuelTruck, 2.1, 1, 19, 0, 0, 
389.951609, Airport1, LeaveGate, 2.1, 1, 19, 0, 0, 
390.124861, Airport1, Taxi2Gate, 1.2, 1, 19, 0, 0, 
390.124861, Airport1, Land, 1.8, 0, 19, 0, 0, 
394.701930, Airport1, AcquireGate, 1.2, 0, 19, 0, 0, 
394.904109, Airport1, Taxi2Gate, 1.8, 0, 20, 0, 0, 
398.892661, Airport1, AcquireGate, 1.8, 0, 20, 0, 0, 
400.764846, Airport1, ReleaseLuggageCart, 2.1, 0, 21, 0, 0, 
400.764846, Airport1, LeaveGate, 2.1, 0, 21, 0, 0, 
400.855159, Airport1, LeaveGate, 2.1, 0, 21, 0, 0, 
400.855159, Airport1, DockAtGate, 3.4, 0, 20, 0, 0, 
402.320050, Airport1, Taxi2RunwayEA, 2.1, 0, 20, 0, 0, 
403.156289, Airport1, ArriveGate, 3.4, 0, 20, 0, 0, 
403.156289, Airport1, UnloadLuggage, 3.4, 0, 20, 0, 0, 
403.156289, Airport1, FuelPlane, 3.4, 0, 20, 0, 0, 
406.207282, Airport1, AcquireRunwayTakeoff, 2.1, 0, 20, 0, 0, 
406.207282, Airport1, Takeoff, 2.1, 0, 20, 0, 0, 
410.657644, Airport1, StartClean, 3.4, 0, 20, 0, 0, 
413.252091, Airport1, Leave, 2.1, 0, 20, 0, 0, 
414.910537, Airport1, AcquireRunwayLand, 2.6, 0, 20, 0, 0, 
414.910537, Airport1, Land, 2.6, 0, 20, 0, 0, 
417.646753, Airport1, LoadLuggage, 3.4, 0, 20, 0, 0, 
420.187066, Airport1, StartEmbark, 3.4, 0, 20, 0, 0, 
420.590928, Airport1, Taxi2Gate, 2.6, 0, 20, 0, 0, 
422.005831, Airport1, ReleaseFuelTruck, 3.4, 0, 20, 0, 0, 
422.005831, Airport1, LeaveGate, 3.4, 0, 20, 0, 0, 
423.772700, Airport1, AcquireGate, 2.6, 0, 20, 0, 0, 
432.879996, Airport1, LeaveGate, 3.4, 0, 21, 0, 0, 
434.506111, Airport1, ReleaseLuggageCart, 3.4, 0, 21, 0, 0, 
434.506111, Airport1, LeaveGate, 3.4, 0, 21, 0, 0, 
434.506111, Airport1, DockAtGate, 3.3, 0, 20, 0, 0, 
436.387718, Airport1, ArriveGate, 3.3, 0, 20, 0, 0, 
436.387718, Airport1, UnloadLuggage, 3.3, 0, 20, 0, 0, 
436.387718, Airport1, FuelPlane, 3.3, 0, 20, 0, 0, 
436.842318, Airport1, Taxi2RunwayEA, 3.4, 0, 20, 0, 0, 
441.395515, Airport1, AcquireRunwayTakeoff, 3.4, 0, 20, 0, 0, 
441.395515, Airport1, Takeoff, 3.4, 0, 20, 0, 0, 
441.720442, Airport1, StartClean, 3.3, 0, 20, 0, 0, 
444.142716, Airport1, AcquireRunwayLand, 2.7, 0, 20, 0, 0, 
444.564403, Airport1, AcquireRunwayLand, 2.10, 1, 20, 0, 0, 
448.019206, Airport1, Leave, 3.4, 2, 20, 0, 0, 
448.019206, Airport1, Land, 2.7, 1, 20, 0, 0, 
450.364077, Airport1, LoadLuggage, 3.3, 1, 20, 0, 0, 
452.242944, Airport1, StartEmbark, 3.3, 1, 20, 0, 0, 
452.958592, Airport1, Taxi2Gate, 2.7, 1, 20, 0, 0, 
452.958592, Airport1, Land, 2.10, 0, 20, 0, 0, 
455.428696, Airport1, ReleaseFuelTruck, 3.3, 0, 20, 0, 0, 
455.428696, Airport1, LeaveGate, 3.3, 0, 20, 0, 0, 
456.382439, Airport1, AcquireGate, 2.7, 0, 20, 0, 0, 
457.931233, Airport1, Taxi2Gate, 2.10, 0, 21, 0, 0, 
462.088085, Airport1, AcquireGate, 2.10, 0, 21, 0, 0, 
465.609941, Airport1, LeaveGate, 3.3, 0, 22, 0, 0, 
466.056178, Airport1, ReleaseLuggageCart, 3.3, 0, 22, 0, 0, 
466.056178, Airport1, LeaveGate, 3.3, 0, 22, 0, 0, 
466.056178, Airport1, DockAtGate, 2.5, 0, 21, 0, 0, 
468.144457, Airport1, Taxi2RunwayEA, 3.3, 0, 21, 0, 0, 
468.199515, Airport1, ArriveGate, 2.5, 0, 21, 0, 0, 
468.199515, Airport1, UnloadLuggage, 2.5, 0, 21, 0, 0, 
468.199515, Airport1, FuelPlane, 2.5, 0, 21, 0, 0, 
470.850555, Airport1, AcquireRunwayLand, 2.1, 0, 21, 0, 0, 
470.850555, Airport1, Land, 2.1, 0, 21, 0, 0, 
472.405072, Airport1, AcquireRunwayTakeoff, 3.3, 0, 21, 0, 0, 
475.262479, Airport1, StartClean, 2.5, 1, 21, 0, 0, 
475.420342, Airport1, Taxi2Gate, 2.1, 1, 21, 0, 0, 
475.420342, Airport1, Takeoff, 3.3, 0, 21, 0, 0, 
478.710356, Airport1, AcquireGate, 2.1, 0, 21, 0, 0, 
