Current sim time, airport, event name, airplane id, runway queue size, gate queue size, baggage cart queue size, fuel truck queue size
104.114081, Airport3, LeaveGate, 3.6, 0, 6, 0, 0, 
104.114081, Airport3, DockAtGate, 3.9, 0, 5, 0, 0, 
105.995636, Airport3, Taxi2RunwayEA, 3.6, 0, 5, 0, 0, 
106.375102, Airport3, ArriveGate, 3.9, 0, 5, 0, 0, 
106.375102, Airport3, FuelPlane, 3.9, 0, 5, 1, 0, 
107.014540, Airport3, AcquireRunwayTakeoff, 3.5, 0, 5, 1, 0, 
107.014540, Airport3, Takeoff, 3.5, 0, 5, 1, 0, 
109.071920, Airport3, StartClean, 3.8, 0, 5, 1, 0, 
110.614829, Airport3, AcquireRunwayTakeoff, 3.6, 0, 5, 1, 0, 
110.614829, Airport3, Takeoff, 3.6, 0, 5, 1, 0, 
113.733256, Airport3, StartClean, 3.9, 0, 5, 1, 0, 
114.143174, Airport3, Leave, 3.5, 0, 5, 1, 0, 
114.274988, Airport3, LoadLuggage, 3.7, 0, 5, 1, 0, 
116.906377, Airport3, LoadLuggage, 3.8, 0, 5, 1, 0, 
117.586381, Airport3, Leave, 3.6, 0, 5, 1, 0, 
118.210314, Airport3, AcquireRunwayLand, 2.6, 0, 5, 1, 0, 
118.210314, Airport3, Land, 2.6, 0, 5, 1, 0, 
118.560892, Airport3, StartEmbark, 3.8, 0, 5, 1, 0, 
121.088385, Airport3, ReleaseFuelTruck, 3.8, 0, 5, 1, 0, 
121.088385, Airport3, LeaveGate, 3.8, 0, 5, 1, 0, 
123.558144, Airport3, StartEmbark, 3.9, 0, 5, 1, 0, 
123.792169, Airport3, Taxi2Gate, 2.6, 0, 5, 1, 0, 
125.309037, Airport3, ReleaseFuelTruck, 3.9, 0, 5, 1, 0, 
125.309037, Airport3, LeaveGate, 3.9, 0, 5, 1, 0, 
127.795364, Airport3, AcquireGate, 2.6, 0, 5, 1, 0, 
130.521464, Airport3, ReleaseLuggageCart, 3.7, 0, 6, 1, 0, 
130.521464, Airport3, UnloadLuggage, 3.9, 0, 6, 0, 0, 
130.521464, Airport3, LeaveGate, 3.7, 0, 6, 0, 0, 
130.521464, Airport3, DockAtGate, 3.10, 0, 5, 0, 0, 
131.566406, Airport3, LeaveGate, 3.8, 0, 5, 0, 0, 
132.467598, Airport3, Taxi2RunwayEA, 3.7, 0, 5, 0, 0, 
132.569195, Airport3, ArriveGate, 3.10, 0, 5, 0, 0, 
132.569195, Airport3, FuelPlane, 3.10, 0, 5, 1, 0, 
133.753926, Airport3, ReleaseLuggageCart, 3.8, 0, 5, 1, 0, 
133.753926, Airport3, UnloadLuggage, 3.10, 0, 5, 0, 0, 
133.753926, Airport3, LeaveGate, 3.8, 0, 5, 0, 0, 
133.753926, Airport3, DockAtGate, 1.1, 0, 4, 0, 0, 
135.015909, Airport3, ArriveGate, 1.1, 0, 4, 0, 0, 
135.015909, Airport3, FuelPlane, 1.1, 0, 4, 1, 0, 
136.539460, Airport3, Taxi2RunwayEA, 3.8, 0, 4, 1, 0, 
136.618217, Airport3, LeaveGate, 3.9, 0, 4, 1, 0, 
136.928063, Airport3, AcquireRunwayTakeoff, 3.7, 0, 4, 1, 0, 
136.928063, Airport3, Takeoff, 3.7, 0, 4, 1, 0, 
139.298722, Airport3, StartClean, 3.10, 0, 4, 1, 0, 
140.371606, Airport3, AcquireRunwayTakeoff, 3.8, 0, 4, 1, 0, 
140.371606, Airport3, Takeoff, 3.8, 0, 4, 1, 0, 
142.035378, Airport3, StartClean, 1.1, 0, 4, 1, 0, 
144.391174, Airport3, Leave, 3.7, 0, 4, 1, 0, 
144.483206, Airport3, LoadLuggage, 3.9, 0, 4, 1, 0, 
146.279798, Airport3, AcquireRunwayLand, 2.7, 0, 4, 1, 0, 
146.279798, Airport3, Land, 2.7, 0, 4, 1, 0, 
147.547130, Airport3, Leave, 3.8, 0, 4, 1, 0, 
148.553555, Airport3, LoadLuggage, 3.10, 0, 4, 1, 0, 
148.598921, Airport3, StartEmbark, 3.10, 0, 4, 1, 0, 
150.716502, Airport3, Taxi2Gate, 2.7, 0, 4, 1, 0, 
150.770259, Airport3, AcquireRunwayLand, 2.8, 0, 4, 1, 0, 
150.770259, Airport3, Land, 2.8, 0, 4, 1, 0, 
151.679511, Airport3, ReleaseFuelTruck, 3.10, 0, 4, 1, 0, 
151.679511, Airport3, LeaveGate, 3.10, 0, 4, 1, 0, 
152.328187, Airport3, StartEmbark, 1.1, 0, 4, 1, 0, 
153.868184, Airport3, ReleaseFuelTruck, 1.1, 0, 4, 1, 0, 
153.868184, Airport3, LeaveGate, 1.1, 0, 4, 1, 0, 
154.853234, Airport3, AcquireGate, 2.7, 0, 4, 1, 0, 
154.897490, Airport3, Taxi2Gate, 2.8, 0, 5, 1, 0, 
158.932019, Airport3, AcquireGate, 2.8, 0, 5, 1, 0, 
160.992766, Airport3, LeaveGate, 3.10, 0, 6, 1, 0, 
161.295380, Airport3, ReleaseLuggageCart, 3.9, 0, 6, 1, 0, 
161.295380, Airport3, UnloadLuggage, 1.1, 0, 6, 0, 0, 
161.295380, Airport3, LeaveGate, 3.9, 0, 6, 0, 0, 
161.295380, Airport3, DockAtGate, 2.4, 0, 5, 0, 0, 
162.820739, Airport3, Taxi2RunwayEA, 3.9, 0, 5, 0, 0, 
162.927125, Airport3, ArriveGate, 2.4, 0, 5, 0, 0, 
162.927125, Airport3, FuelPlane, 2.4, 0, 5, 1, 0, 
164.924447, Airport3, ReleaseLuggageCart, 3.10, 0, 5, 1, 0, 
164.924447, Airport3, UnloadLuggage, 2.4, 0, 5, 0, 0, 
164.924447, Airport3, LeaveGate, 3.10, 0, 5, 0, 0, 
164.924447, Airport3, DockAtGate, 2.3, 0, 4, 0, 0, 
165.528546, Airport3, LeaveGate, 1.1, 0, 4, 0, 0, 
166.695191, Airport3, AcquireRunwayTakeoff, 3.9, 0, 4, 0, 0, 
166.695191, Airport3, Takeoff, 3.9, 0, 4, 0, 0, 
166.929229, Airport3, ArriveGate, 2.3, 0, 4, 0, 0, 
166.929229, Airport3, FuelPlane, 2.3, 0, 4, 1, 0, 
167.328804, Airport3, Taxi2RunwayEA, 3.10, 0, 4, 1, 0, 
168.419900, Airport3, StartClean, 2.4, 0, 4, 1, 0, 
170.638463, Airport3, AcquireRunwayTakeoff, 3.10, 0, 4, 1, 0, 
170.638463, Airport3, Takeoff, 3.10, 0, 4, 1, 0, 
173.274950, Airport3, StartClean, 2.3, 0, 4, 1, 0, 
174.504001, Airport3, Leave, 3.9, 0, 4, 1, 0, 
175.232040, Airport3, LoadLuggage, 1.1, 0, 4, 1, 0, 
175.289890, Airport3, AcquireRunwayLand, 2.9, 0, 4, 1, 0, 
175.289890, Airport3, Land, 2.9, 0, 4, 1, 0, 
177.683535, Airport3, Leave, 3.10, 0, 4, 1, 0, 
178.123956, Airport3, StartEmbark, 2.4, 0, 4, 1, 0, 
178.635722, Airport3, LoadLuggage, 2.4, 0, 4, 1, 0, 
179.683311, Airport3, AcquireRunwayLand, 2.10, 0, 4, 1, 0, 
179.683311, Airport3, Land, 2.10, 0, 4, 1, 0, 
179.860630, Airport3, Taxi2Gate, 2.9, 0, 4, 1, 0, 
182.237808, Airport3, ReleaseFuelTruck, 2.4, 0, 4, 1, 0, 
182.237808, Airport3, LeaveGate, 2.4, 0, 4, 1, 0, 
183.529091, Airport3, AcquireGate, 2.9, 0, 4, 1, 0, 
183.801085, Airport3, StartEmbark, 2.3, 0, 5, 1, 0, 
184.675724, Airport3, Taxi2Gate, 2.10, 0, 5, 1, 0, 
186.335016, Airport3, ReleaseFuelTruck, 2.3, 0, 5, 1, 0, 
186.335016, Airport3, LeaveGate, 2.3, 0, 5, 1, 0, 
189.375535, Airport3, AcquireGate, 2.10, 0, 5, 1, 0, 
190.489988, Airport3, ReleaseLuggageCart, 1.1, 0, 6, 1, 0, 
190.489988, Airport3, UnloadLuggage, 2.3, 0, 6, 0, 0, 
190.489988, Airport3, LeaveGate, 1.1, 0, 6, 0, 0, 
190.489988, Airport3, DockAtGate, 1.2, 0, 5, 0, 0, 
190.772496, Airport3, LeaveGate, 2.4, 0, 5, 0, 0, 
192.422990, Airport3, Taxi2RunwayEA, 1.1, 0, 5, 0, 0, 
192.793574, Airport3, ArriveGate, 1.2, 0, 5, 0, 0, 
192.793574, Airport3, FuelPlane, 1.2, 0, 5, 1, 0, 
194.374305, Airport3, ReleaseLuggageCart, 2.4, 0, 5, 1, 0, 
194.374305, Airport3, UnloadLuggage, 1.2, 0, 5, 0, 0, 
194.374305, Airport3, LeaveGate, 2.4, 0, 5, 0, 0, 
194.374305, Airport3, DockAtGate, 2.6, 0, 4, 0, 0, 
195.781727, Airport3, AcquireRunwayLand, 1.5, 0, 4, 0, 0, 
195.781727, Airport3, Land, 1.5, 0, 4, 0, 0, 
196.477348, Airport3, AcquireRunwayTakeoff, 1.1, 0, 4, 0, 0, 
196.477348, Airport3, Takeoff, 1.1, 0, 4, 0, 0, 
196.756466, Airport3, Taxi2RunwayEA, 2.4, 0, 4, 0, 0, 
196.791339, Airport3, LeaveGate, 2.3, 0, 4, 0, 0, 
196.946365, Airport3, ArriveGate, 2.6, 0, 4, 0, 0, 
196.946365, Airport3, FuelPlane, 2.6, 0, 4, 1, 0, 
199.184640, Airport3, StartClean, 1.2, 0, 4, 1, 0, 
200.500470, Airport3, Taxi2Gate, 1.5, 0, 4, 1, 0, 
200.749770, Airport3, AcquireRunwayTakeoff, 2.4, 0, 4, 1, 0, 
200.749770, Airport3, Takeoff, 2.4, 0, 4, 1, 0, 
202.986949, Airport3, Leave, 1.1, 0, 4, 1, 0, 
204.027349, Airport3, StartClean, 2.6, 0, 4, 1, 0, 
204.632640, Airport3, AcquireGate, 1.5, 0, 4, 1, 0, 
204.655685, Airport3, LoadLuggage, 2.3, 0, 5, 1, 0, 
208.136377, Airport3, Leave, 2.4, 0, 5, 1, 0, 
208.274285, Airport3, LoadLuggage, 1.2, 0, 5, 1, 0, 
208.943330, Airport3, StartEmbark, 1.2, 0, 5, 1, 0, 
211.119619, Airport3, ReleaseFuelTruck, 1.2, 0, 5, 1, 0, 
211.119619, Airport3, LeaveGate, 1.2, 0, 5, 1, 0, 
213.905655, Airport3, StartEmbark, 2.6, 0, 5, 1, 0, 
215.816423, Airport3, ReleaseFuelTruck, 2.6, 0, 5, 1, 0, 
215.816423, Airport3, LeaveGate, 2.6, 0, 5, 1, 0, 
220.485058, Airport3, ReleaseLuggageCart, 2.3, 0, 5, 1, 0, 
220.485058, Airport3, UnloadLuggage, 2.6, 0, 5, 0, 0, 
220.485058, Airport3, LeaveGate, 2.3, 0, 5, 0, 0, 
220.485058, Airport3, DockAtGate, 2.7, 0, 4, 0, 0, 
221.814443, Airport3, LeaveGate, 1.2, 0, 4, 0, 0, 
222.473610, Airport3, Taxi2RunwayEA, 2.3, 0, 4, 0, 0, 
223.062127, Airport3, ArriveGate, 2.7, 0, 4, 0, 0, 
223.062127, Airport3, FuelPlane, 2.7, 0, 4, 1, 0, 
224.461001, Airport3, ReleaseLuggageCart, 1.2, 0, 4, 1, 0, 
224.461001, Airport3, UnloadLuggage, 2.7, 0, 4, 0, 0, 
224.461001, Airport3, LeaveGate, 1.2, 0, 4, 0, 0, 
224.461001, Airport3, DockAtGate, 2.8, 0, 3, 0, 0, 
226.310543, Airport3, ArriveGate, 2.8, 0, 3, 0, 0, 
226.310543, Airport3, FuelPlane, 2.8, 0, 3, 1, 0, 
226.774739, Airport3, AcquireRunwayTakeoff, 2.3, 0, 3, 1, 0, 
226.774739, Airport3, Takeoff, 2.3, 0, 3, 1, 0, 
226.863253, Airport3, LeaveGate, 2.6, 0, 3, 1, 0, 
227.053860, Airport3, Taxi2RunwayEA, 1.2, 0, 3, 1, 0, 
229.598857, Airport3, StartClean, 2.7, 0, 3, 1, 0, 
231.734251, Airport3, AcquireRunwayTakeoff, 1.2, 0, 3, 1, 0, 
231.734251, Airport3, Takeoff, 1.2, 0, 3, 1, 0, 
232.227529, Airport3, StartClean, 2.8, 0, 3, 1, 0, 
233.406994, Airport3, Leave, 2.3, 0, 3, 1, 0, 
234.264306, Airport3, LoadLuggage, 2.6, 0, 3, 1, 0, 
238.427181, Airport3, Leave, 1.2, 0, 3, 1, 0, 
238.951466, Airport3, LoadLuggage, 2.7, 0, 3, 1, 0, 
240.458216, Airport3, StartEmbark, 2.7, 0, 3, 1, 0, 
241.409301, Airport3, StartEmbark, 2.8, 0, 3, 1, 0, 
241.527019, Airport3, ReleaseFuelTruck, 2.7, 0, 3, 1, 0, 
241.527019, Airport3, LeaveGate, 2.7, 0, 3, 1, 0, 
245.355353, Airport3, ReleaseFuelTruck, 2.8, 0, 3, 1, 0, 
245.355353, Airport3, LeaveGate, 2.8, 0, 3, 1, 0, 
250.600513, Airport3, ReleaseLuggageCart, 2.6, 0, 3, 1, 0, 
250.600513, Airport3, UnloadLuggage, 2.8, 0, 3, 0, 0, 
250.600513, Airport3, LeaveGate, 2.6, 0, 3, 0, 0, 
250.600513, Airport3, DockAtGate, 2.9, 0, 2, 0, 0, 
252.539899, Airport3, Taxi2RunwayEA, 2.6, 0, 2, 0, 0, 
252.650314, Airport3, LeaveGate, 2.7, 0, 2, 0, 0, 
253.123016, Airport3, ArriveGate, 2.9, 0, 2, 0, 0, 
253.123016, Airport3, FuelPlane, 2.9, 0, 2, 1, 0, 
254.962498, Airport3, LeaveGate, 2.8, 0, 2, 1, 0, 
254.992443, Airport3, ReleaseLuggageCart, 2.7, 0, 2, 1, 0, 
254.992443, Airport3, UnloadLuggage, 2.9, 0, 2, 0, 0, 
254.992443, Airport3, LeaveGate, 2.7, 0, 2, 0, 0, 
254.992443, Airport3, DockAtGate, 2.10, 0, 1, 0, 0, 
256.083644, Airport3, AcquireRunwayTakeoff, 2.6, 0, 1, 0, 0, 
256.083644, Airport3, Takeoff, 2.6, 0, 1, 0, 0, 
256.416290, Airport3, ArriveGate, 2.10, 0, 1, 0, 0, 
256.416290, Airport3, FuelPlane, 2.10, 0, 1, 1, 0, 
257.149295, Airport3, Taxi2RunwayEA, 2.7, 0, 1, 1, 0, 
260.347748, Airport3, StartClean, 2.9, 0, 1, 1, 0, 
260.991481, Airport3, AcquireRunwayTakeoff, 2.7, 0, 1, 1, 0, 
260.991481, Airport3, Takeoff, 2.7, 0, 1, 1, 0, 
263.226980, Airport3, Leave, 2.6, 0, 1, 1, 0, 
263.510732, Airport3, StartClean, 2.10, 0, 1, 1, 0, 
264.224204, Airport3, LoadLuggage, 2.8, 0, 1, 1, 0, 
268.226394, Airport3, Leave, 2.7, 0, 1, 1, 0, 
268.965084, Airport3, LoadLuggage, 2.9, 0, 1, 1, 0, 
270.548256, Airport3, StartEmbark, 2.9, 0, 1, 1, 0, 
271.815117, Airport3, ReleaseFuelTruck, 2.9, 0, 1, 1, 0, 
271.815117, Airport3, LeaveGate, 2.9, 0, 1, 1, 0, 
273.027909, Airport3, StartEmbark, 2.10, 0, 1, 1, 0, 
275.504569, Airport3, ReleaseFuelTruck, 2.10, 0, 1, 1, 0, 
275.504569, Airport3, LeaveGate, 2.10, 0, 1, 1, 0, 
280.172419, Airport3, ReleaseLuggageCart, 2.8, 0, 1, 1, 0, 
280.172419, Airport3, UnloadLuggage, 2.10, 0, 1, 0, 0, 
280.172419, Airport3, LeaveGate, 2.8, 0, 1, 0, 0, 
280.172419, Airport3, DockAtGate, 1.5, 0, 0, 0, 0, 
282.089142, Airport3, Taxi2RunwayEA, 2.8, 0, 0, 0, 0, 
282.342696, Airport3, ArriveGate, 1.5, 0, 0, 0, 0, 
282.342696, Airport3, FuelPlane, 1.5, 0, 0, 1, 0, 
283.127144, Airport3, LeaveGate, 2.9, 0, 0, 1, 0, 
285.328475, Airport3, ReleaseLuggageCart, 2.9, 0, 0, 1, 0, 
285.328475, Airport3, UnloadLuggage, 1.5, 0, 0, 0, 0, 
285.328475, Airport3, LeaveGate, 2.9, 0, 0, 0, 0, 
286.428701, Airport3, AcquireRunwayTakeoff, 2.8, 0, 0, 0, 0, 
286.428701, Airport3, Takeoff, 2.8, 0, 0, 0, 0, 
